timestamp,dpid,packet_count,byte_count,packet_rate,byte_rate,flow_duration_sec,ip_src_count,ip_src_entropy,avg_packet_size,std_packet_size,port_status,rx_dropped,tx_dropped,label
1790313442.25,1,35103,46297309,40.01,2160.51,293.06,0,0.0000,227.29,418.68,1,0,4,ddos
1790313443.25,1,35189,46301953,85.89,4638.00,294.06,0,0.0000,226.89,417.63,1,0,4,ddos
1790313444.25,1,35271,46306381,81.90,4422.66,295.06,0,0.0000,226.52,416.64,1,0,4,ddos
1790313445.25,1,35352,46310755,80.78,4362.12,296.06,0,0.0000,226.15,415.66,1,0,4,ddos
1790313446.25,1,35431,46315021,79.03,4267.71,297.06,0,0.0000,225.79,414.72,1,0,4,ddos
1790313447.25,1,35510,46319287,78.75,4252.38,298.06,0,0.0000,225.43,413.77,1,0,4,ddos
1790313448.26,1,35594,46323823,83.77,4523.58,299.07,0,0.0000,225.05,412.77,1,0,4,ddos
1790313449.26,1,35670,46327927,76.00,4104.23,300.07,0,0.0000,224.71,411.88,1,0,4,ddos
1790313450.26,1,35752,46332355,81.77,4415.40,301.07,0,0.0000,224.35,410.91,1,0,4,ddos
1790313451.26,1,35836,46336891,83.77,4523.53,302.07,0,0.0000,223.98,409.93,1,0,4,ddos
1790313452.26,1,35921,46341481,84.95,4587.22,303.07,0,0.0000,223.60,408.93,1,0,4,ddos
1790313453.27,1,36006,46346071,84.81,4579.91,304.07,0,0.0000,223.23,407.95,1,0,4,ddos
1790313454.27,1,36086,46350391,79.93,4316.22,305.08,0,0.0000,222.88,407.02,1,0,4,ddos
1790313455.27,1,36166,46354711,79.80,4309.46,306.08,0,0.0000,222.53,406.10,1,0,4,ddos
1790313456.27,1,36247,46359085,80.70,4357.81,307.08,0,0.0000,222.18,405.18,1,0,4,ddos
1790313457.27,1,36331,46363621,84.04,4538.22,308.08,0,0.0000,221.82,404.22,1,0,4,ddos
1790313458.27,1,36411,46367941,79.76,4307.19,309.08,0,0.0000,221.47,403.31,1,0,4,ddos
1790313459.27,1,36490,46372207,79.01,4266.45,310.08,0,0.0000,221.14,402.42,1,0,4,ddos
1790313460.28,1,36569,46376473,78.75,4252.52,311.09,0,0.0000,220.80,401.53,1,0,4,ddos
1790313461.28,1,36601,46378201,32.01,1728.50,312.09,0,0.0000,220.66,401.17,1,0,4,ddos
1790313462.28,1,36601,46378201,0.00,0.00,313.09,0,0.0000,244.47,423.55,1,0,4,ddos
1790313463.28,1,36601,46378201,0.00,0.00,314.09,0,0.0000,244.47,423.55,1,0,4,slow_congestion
1790313464.28,1,36603,46378349,2.00,147.72,315.09,0,0.0000,223.15,400.18,1,0,4,slow_congestion
1790313465.28,1,36716,46526929,112.80,148321.96,316.09,0,0.0000,378.15,531.46,1,0,4,slow_congestion
1790313466.28,1,36889,46784699,172.68,257293.48,317.10,0,0.0000,400.17,571.87,1,0,4,slow_congestion
1790313467.29,1,37062,47042469,172.94,257688.04,318.10,0,0.0000,400.29,572.06,1,0,4,slow_congestion
1790313468.29,1,37235,47300239,172.78,257446.83,319.10,0,0.0000,400.41,572.25,1,0,4,slow_congestion
1790313469.29,1,37408,47558009,172.78,257435.92,320.10,0,0.0000,400.53,572.43,1,0,4,slow_congestion
1790313470.29,1,37646,47870702,237.90,312564.00,321.10,0,0.0000,378.60,532.19,1,0,4,slow_congestion
1790313471.29,1,37990,48383262,343.29,511498.30,322.10,0,0.0000,400.86,572.91,1,0,4,slow_congestion
1790313472.29,1,38338,48901782,347.07,517137.25,323.10,0,0.0000,401.09,573.27,1,0,4,slow_congestion
1790313473.29,1,38684,49417322,345.61,514962.46,324.11,0,0.0000,401.32,573.62,1,0,4,slow_congestion
1790313474.29,1,39029,49931372,344.68,513571.36,325.11,0,0.0000,401.54,573.97,1,0,4,slow_congestion
1790313475.30,1,39368,50393136,338.02,460430.12,326.11,0,0.0000,385.70,544.66,1,0,4,slow_congestion
1790313476.30,1,39888,51167936,519.19,773597.27,327.11,0,0.0000,402.00,574.66,1,0,4,slow_congestion
1790313477.30,1,40406,51939756,517.83,771565.41,328.11,0,0.0000,402.32,575.15,1,0,4,slow_congestion
1790313478.30,1,40925,52713066,517.64,771284.28,329.11,0,0.0000,402.62,575.63,1,0,4,slow_congestion
1790313479.30,1,41444,53486376,518.37,772369.01,330.11,0,0.0000,402.92,576.09,1,0,4,slow_congestion
1790313480.30,1,41905,54131343,460.34,644038.63,331.12,0,0.0000,391.75,555.34,1,0,4,slow_congestion
1790313481.31,1,42597,55162423,689.81,1027818.86,332.12,0,0.0000,403.49,576.97,1,0,4,slow_congestion
1790313482.31,1,43289,56193503,690.87,1029399.55,333.12,0,0.0000,403.86,577.55,1,0,4,slow_congestion
1790313483.31,1,43981,57224583,689.99,1028084.21,334.12,0,0.0000,404.21,578.10,1,0,4,slow_congestion
1790313484.31,1,44673,58255663,690.62,1029023.08,335.12,0,0.0000,404.56,578.65,1,0,4,slow_congestion
1790313485.32,1,45345,59254097,671.63,997884.89,336.13,0,0.0000,404.33,578.17,1,0,4,slow_congestion
1790313486.32,1,45356,59255449,10.99,1350.77,337.13,0,0.0000,234.09,410.96,1,0,4,slow_congestion
1790313487.32,1,45356,59255449,0.00,0.00,338.13,0,0.0000,249.98,437.03,1,0,4,link_failure
1790313488.32,1,45356,59255449,0.00,0.00,339.13,0,0.0000,249.98,437.03,1,0,4,link_failure
1790313489.32,1,45394,59289446,37.94,33945.82,340.13,0,0.0000,330.45,461.07,1,0,4,link_failure
1790313490.32,1,45473,59407156,78.91,117572.17,341.13,0,0.0000,404.91,579.13,1,0,4,link_failure
1790313491.32,1,45553,59526356,79.87,119004.57,342.13,0,0.0000,404.95,579.19,1,0,4,link_failure
1790313492.33,1,45633,59645556,79.87,119002.41,343.14,0,0.0000,404.98,579.25,1,0,4,link_failure
1790313493.33,1,45718,59772206,84.83,126390.40,344.14,0,0.0000,405.02,579.32,0,0,4,link_failure
1790313494.33,1,45798,59891406,79.89,119036.22,345.14,0,0.0000,405.06,579.38,0,0,6,link_failure
1790313495.33,1,45878,60010606,79.85,118969.40,346.14,0,0.0000,405.10,579.44,0,0,6,link_failure
1790313496.33,1,45931,60086730,52.86,75925.71,347.14,0,0.0000,398.40,567.03,0,0,6,link_failure
1790313497.34,1,45933,60086864,1.99,133.64,348.15,0,0.0000,227.23,413.87,0,0,6,link_failure
1790313498.34,1,45934,60086931,1.00,66.92,349.15,0,0.0000,227.23,413.86,0,0,6,link_failure
1790313499.34,1,45934,60086931,0.00,0.00,350.15,0,0.0000,250.12,437.68,0,0,6,link_failure
1790313500.34,1,45935,60086998,1.00,66.90,351.15,0,0.0000,227.23,413.85,0,0,6,link_failure
1790313501.34,1,45935,60086998,0.00,0.00,352.15,0,0.0000,250.12,437.67,0,0,6,link_failure
1790313502.35,1,45935,60086998,0.00,0.00,353.16,0,0.0000,250.12,437.67,1,0,6,link_failure
1790313520.44,1,45935,60086998,0.00,0.00,371.25,0,0.0000,250.12,437.67,1,0,6,link_failure
1790313844.84,1,45935,60086998,0.00,0.00,695.65,0,0.0000,250.12,437.67,1,0,6,link_failure
1790313845.83,1,45951,60089006,16.08,2017.62,696.64,0,0.0000,234.65,411.35,1,0,6,link_failure
1790313846.84,1,45951,60089006,0.00,0.00,697.65,0,0.0000,250.24,437.53,1,0,6,link_failure
1790313847.84,1,45951,60089006,0.00,0.00,698.65,0,0.0000,250.24,437.53,1,0,6,normal
1790313848.84,1,45953,60089154,1.99,147.62,699.65,0,0.0000,211.07,392.75,1,0,6,normal
1790313849.84,1,46006,60148333,52.89,59051.77,700.65,0,0.0000,325.91,479.96,1,0,6,normal
1790313850.85,1,46056,60222833,49.87,74309.03,701.66,0,0.0000,367.42,556.58,1,0,6,normal
1790313851.85,1,46106,60297333,49.94,74407.47,702.66,0,0.0000,367.44,556.62,1,0,6,normal
1790313852.85,1,46129,60313726,22.94,16352.95,703.66,0,0.0000,283.72,417.69,1,0,6,normal
1790313853.85,1,46129,60313726,0.00,0.00,704.66,0,0.0000,230.09,412.79,1,0,6,normal
1790313854.85,1,46242,60459474,112.68,145339.42,705.66,0,0.0000,346.89,512.75,1,0,6,normal
1790313855.85,1,46366,60644234,123.82,184490.41,706.66,0,0.0000,369.18,555.80,1,0,6,normal
1790313856.86,1,46489,60827504,122.62,182710.45,707.67,0,0.0000,369.23,555.89,1,0,6,normal
1790313857.86,1,46613,61012264,123.81,184477.32,708.67,0,0.0000,369.28,555.97,1,0,6,normal
1790313858.86,1,46736,61195534,122.85,183044.42,709.67,0,0.0000,369.33,556.06,1,0,6,normal
1790313859.86,1,46775,61235768,38.88,40111.41,710.67,0,0.0000,319.36,464.04,1,0,6,normal
1790313860.87,1,46775,61235768,0.00,0.00,711.68,0,0.0000,230.33,413.40,1,0,6,normal
1790313861.87,1,46796,61243011,20.92,7214.69,712.68,0,0.0000,242.44,391.58,1,0,6,normal
1790313862.87,1,46856,61332411,59.96,89336.70,713.68,0,0.0000,369.70,555.84,1,0,6,normal
1790313863.87,1,46917,61423301,60.88,90710.41,714.68,0,0.0000,369.72,555.89,1,0,6,normal
1790313864.88,1,46977,61512701,59.79,89093.36,715.69,0,0.0000,369.75,555.93,1,0,6,normal
1790313865.88,1,47038,61603591,60.93,90789.74,716.69,0,0.0000,369.77,555.97,1,0,6,normal
1790313866.88,1,47098,61692991,59.90,89248.52,717.69,0,0.0000,369.80,556.01,1,0,6,normal
1790313867.88,1,47167,61779347,68.85,86165.38,718.69,0,0.0000,343.95,505.05,1,0,6,normal
1790313868.88,1,47169,61779479,2.00,131.73,719.69,0,0.0000,212.16,393.43,1,0,6,normal
1790313869.88,1,47169,61779479,0.00,0.00,720.69,0,0.0000,230.43,413.68,1,0,6,normal
1790313870.89,1,47169,61779479,0.00,0.00,721.70,0,0.0000,230.43,413.68,1,0,6,normal
1790313871.89,1,47169,61779479,0.00,0.00,722.70,0,0.0000,230.43,413.68,1,0,6,flash_crowd
1790313872.89,1,47169,61779479,0.00,0.00,723.70,0,0.0000,230.43,413.68,1,0,6,flash_crowd
1790313873.89,1,47233,61826690,63.99,47204.56,724.70,0,0.0000,286.60,421.32,1,0,6,flash_crowd
1790313874.89,1,47363,61994822,129.86,167951.97,725.70,0,0.0000,348.27,513.61,1,0,6,flash_crowd
1790313875.89,1,47475,62161702,111.85,166660.19,726.70,0,0.0000,370.17,555.89,1,0,6,flash_crowd
1790313876.90,1,47587,62328582,111.74,166492.78,727.71,0,0.0000,370.21,555.96,1,0,6,flash_crowd
1790313877.90,1,47699,62495462,111.99,166858.96,728.71,0,0.0000,370.26,556.04,1,0,6,flash_crowd
1790313878.90,1,47811,62662342,111.79,166565.91,729.71,0,0.0000,370.30,556.11,1,0,6,flash_crowd
1790313879.90,1,47923,62829222,111.63,166334.55,730.71,0,0.0000,370.34,556.19,1,0,6,flash_crowd
1790313880.90,1,48035,62996102,111.87,166682.53,731.71,0,0.0000,370.39,556.26,1,0,6,flash_crowd
1790313881.90,1,48147,63162982,111.87,166685.98,732.71,0,0.0000,370.43,556.33,1,0,6,flash_crowd
1790313882.90,1,48259,63329862,111.81,166603.18,733.72,0,0.0000,370.47,556.41,1,0,6,flash_crowd
1790313883.91,1,48371,63496742,111.90,166732.92,734.72,0,0.0000,370.51,556.48,1,0,6,flash_crowd
1790313884.91,1,48483,63663622,111.89,166716.08,735.72,0,0.0000,370.56,556.55,1,0,6,flash_crowd
1790313885.91,1,48595,63830502,111.70,166431.53,736.72,0,0.0000,370.60,556.62,1,0,6,flash_crowd
1790313886.91,1,48706,63995892,110.87,165202.59,737.72,0,0.0000,370.64,556.70,1,0,6,flash_crowd
1790313887.91,1,48819,64164262,112.78,168048.07,738.72,0,0.0000,370.68,556.77,1,0,6,flash_crowd
1790313888.91,1,48930,64329652,110.92,165266.51,739.72,0,0.0000,370.72,556.84,1,0,6,flash_crowd
1790313889.91,1,49042,64496532,111.81,166593.55,740.73,0,0.0000,370.76,556.91,1,0,6,flash_crowd
1790313890.92,1,49154,64663412,111.64,166336.93,741.73,0,0.0000,370.80,556.98,1,0,6,flash_crowd
1790313891.92,1,49266,64830292,111.83,166633.52,742.73,0,0.0000,370.85,557.05,1,0,6,flash_crowd
1790313892.92,1,49378,64997172,111.83,166624.64,743.73,0,0.0000,370.89,557.12,1,0,6,flash_crowd
1790313893.92,1,49469,65114885,90.81,117470.32,744.73,0,0.0000,349.18,515.07,1,0,6,flash_crowd
1790313894.93,1,49469,65114885,0.00,0.00,745.74,0,0.0000,231.13,415.99,1,0,6,flash_crowd
1790313895.93,1,49469,65114885,0.00,0.00,746.74,0,0.0000,231.13,415.99,1,0,6,ddos
1790313896.93,1,49469,65114885,0.00,0.00,747.74,0,0.0000,231.13,415.99,1,0,6,ddos
1790313897.93,1,49472,65115043,2.99,157.65,748.74,0,0.0000,211.30,396.18,1,0,6,ddos
1790313898.93,1,49542,65120223,70.01,5181.05,749.74,0,0.0000,213.47,394.72,1,0,6,ddos
1790313899.93,1,49628,65126587,85.95,6360.24,750.74,0,0.0000,213.23,394.03,1,0,6,ddos
1790313900.93,1,49709,65132581,80.82,5980.84,751.75,0,0.0000,213.00,393.38,1,0,6,ddos
1790313901.94,1,49787,65138353,77.59,5741.33,752.75,0,0.0000,212.78,392.76,1,0,6,ddos
1790313902.94,1,49865,65144125,77.97,5769.81,753.75,0,0.0000,212.56,392.14,1,0,6,ddos
1790313903.94,1,49944,65149971,78.63,5818.84,754.75,0,0.0000,212.34,391.51,1,0,6,ddos
1790313904.94,1,50016,65155299,72.05,5331.46,755.75,0,0.0000,212.14,390.95,1,0,6,ddos
1790313905.95,1,50099,65161441,82.71,6120.26,756.76,0,0.0000,211.90,390.29,1,0,6,ddos
1790313906.95,1,50183,65167657,83.82,6202.40,757.76,0,0.0000,211.67,389.63,1,0,6,ddos
1790313907.95,1,50261,65173429,77.90,5764.48,758.76,0,0.0000,211.45,389.02,1,0,6,ddos
1790313908.95,1,50334,65178831,72.99,5401.03,759.76,0,0.0000,211.25,388.45,1,0,6,ddos
1790313909.95,1,50419,65185121,84.86,6279.79,760.76,0,0.0000,211.02,387.79,1,0,6,ddos
1790313910.95,1,50498,65190967,78.87,5836.09,761.76,0,0.0000,210.80,387.18,1,0,6,ddos
1790313911.96,1,50574,65196591,75.75,5605.75,762.77,0,0.0000,210.59,386.59,1,0,6,ddos
1790313912.96,1,50656,65202659,81.91,6061.16,763.77,0,0.0000,210.37,385.96,1,0,6,ddos
1790313913.96,1,50735,65208505,78.86,5835.57,764.77,0,0.0000,210.16,385.35,1,0,6,ddos
1790313914.96,1,50814,65214351,78.90,5838.62,765.77,0,0.0000,209.94,384.75,1,0,6,ddos
1790313915.96,1,50889,65219901,74.78,5533.55,766.77,0,0.0000,209.74,384.18,1,0,6,ddos
1790313916.97,1,50964,65225451,74.81,5536.19,767.78,0,0.0000,209.54,383.61,1,0,6,ddos
1790313917.97,1,51044,65231371,80.04,5922.62,768.78,0,0.0000,209.32,383.00,1,0,6,ddos
1790313918.97,1,51048,65231667,3.99,295.44,769.78,0,0.0000,209.31,382.97,1,0,6,ddos
1790313919.97,1,51048,65231667,0.00,0.00,770.78,0,0.0000,226.23,403.02,1,0,6,slow_congestion
1790313920.97,1,51048,65231667,0.00,0.00,771.78,0,0.0000,226.23,403.02,1,0,6,slow_congestion
1790313921.97,1,51060,65232639,11.99,970.80,772.78,0,0.0000,210.01,382.67,1,0,6,slow_congestion
1790313922.97,1,51235,65486251,174.81,253339.53,773.78,0,0.0000,362.06,540.60,1,0,6,slow_congestion
1790313924.00,1,51408,65744021,168.35,250840.28,774.81,0,0.0000,366.67,549.92,1,0,6,slow_congestion
1790313925.00,1,51581,66001791,172.48,256997.96,775.81,0,0.0000,366.74,550.04,1,0,6,slow_congestion
1790313926.01,1,51754,66259561,172.67,257272.12,776.82,0,0.0000,366.82,550.17,1,0,6,slow_congestion
1790313927.01,1,52067,66682583,312.65,422554.95,777.82,0,0.0000,351.51,519.76,1,0,6,slow_congestion
1790313928.01,1,52412,67196633,344.53,513355.29,778.82,0,0.0000,367.04,550.53,1,0,6,slow_congestion
1790313929.01,1,52758,67712173,345.89,515378.17,779.82,0,0.0000,367.19,550.77,1,0,6,slow_congestion
1790313930.01,1,53104,68227713,345.41,514661.19,780.82,0,0.0000,367.33,551.01,1,0,6,slow_congestion
1790313931.01,1,53517,68799736,412.81,571755.00,781.82,0,0.0000,355.78,527.94,1,0,6,slow_congestion
1790313932.01,1,54036,69573046,517.42,770960.71,782.82,0,0.0000,367.65,551.55,1,0,6,slow_congestion
1790313933.02,1,54555,70346356,518.21,772136.78,783.83,0,0.0000,367.85,551.89,1,0,6,slow_congestion
1790313934.02,1,55073,71118176,516.68,769854.76,784.83,0,0.0000,368.05,552.22,1,0,6,slow_congestion
1790313935.02,1,55605,71868933,532.15,750974.36,785.83,0,0.0000,359.45,534.97,1,0,6,slow_congestion
1790313936.02,1,56297,72900013,688.59,1026002.71,786.83,0,0.0000,368.46,552.90,1,0,6,slow_congestion
1790313937.02,1,56990,73932583,693.40,1033161.43,787.83,0,0.0000,368.71,553.33,1,0,6,slow_congestion
1790313938.03,1,57681,74962173,689.08,1026729.86,788.84,0,0.0000,368.95,553.74,1,0,6,slow_congestion
1790313939.03,1,58303,75847032,620.80,883153.25,789.84,0,0.0000,361.63,539.07,1,0,6,slow_congestion
1790313940.03,1,59125,77071812,821.15,1223512.82,790.84,0,0.0000,369.39,554.48,1,0,6,slow_congestion
1790313941.03,1,59946,78295102,821.21,1223598.65,791.84,0,0.0000,369.66,554.94,1,0,6,slow_congestion
1790313942.03,1,60768,79519882,820.22,1222134.56,792.84,0,0.0000,369.92,555.38,1,0,6,slow_congestion
1790313943.03,1,61393,80431828,624.06,910567.87,793.84,0,0.0000,366.74,548.76,1,0,6,slow_congestion
1790313944.03,1,61393,80431828,0.00,0.00,794.84,0,0.0000,230.19,413.49,1,0,6,slow_congestion
1790313945.03,1,61393,80431828,0.00,0.00,795.84,0,0.0000,230.19,413.49,1,0,6,link_failure
1790313946.03,1,61395,80431976,2.00,147.89,796.85,0,0.0000,212.83,392.91,1,0,6,link_failure
1790313947.04,1,61446,80486751,50.91,54681.29,797.85,0,0.0000,323.88,471.50,1,0,6,link_failure
1790313948.04,1,61507,80577641,60.97,90848.24,798.85,0,0.0000,370.12,555.68,1,0,6,link_failure
1790313949.04,1,61569,80670021,61.86,92169.22,799.85,0,0.0000,370.13,555.71,1,0,6,link_failure
1790313950.04,1,61649,80789221,79.86,118990.24,800.85,0,0.0000,370.16,555.76,0,0,6,link_failure
1790313951.04,1,61710,80880111,60.79,90579.26,801.85,0,0.0000,370.18,555.79,0,0,7,link_failure
1790313952.04,1,61772,80972491,62.03,92422.18,802.85,0,0.0000,370.20,555.82,0,0,8,link_failure
1790313953.04,1,61782,80983122,9.99,10616.55,803.86,0,0.0000,322.76,469.78,0,0,8,link_failure
1790314151.60,1,61782,80983122,0.00,0.00,1002.27,0,0.0000,230.22,413.77,0,0,8,link_failure
1790314416.72,1,61783,80983189,0.00,0.25,1267.53,0,0.0000,212.08,393.45,0,0,8,link_failure
1790314654.12,1,61783,80983189,0.00,0.00,1504.93,0,0.0000,230.21,413.76,0,0,8,link_failure
1790314870.38,1,61783,80983189,0.00,0.00,1720.98,0,0.0000,230.21,413.76,0,0,8,link_failure
1790314871.20,1,61786,80983388,3.66,242.99,1721.99,0,0.0000,211.99,393.47,1,0,8,link_failure
1790314872.18,1,61786,80983388,0.00,0.00,1722.99,0,0.0000,230.20,413.75,1,0,8,link_failure
1790314873.18,1,61786,80983388,0.00,0.00,1723.99,0,0.0000,230.20,413.75,1,0,8,link_failure
1790314874.18,1,61786,80983388,0.00,0.00,1724.99,0,0.0000,230.20,413.75,1,0,8,link_failure
1790314875.22,1,61786,80983388,0.00,0.00,1726.03,0,0.0000,230.20,413.75,0,0,8,link_failure
